Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,PredictedSalePrice
2330,60,3,59.0,9649,1,2,0,3,0,4,0,8,2,2,0,4,6,5,1999,2000,1,0,10,12,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,941.0,941.0,0,0,1,3,961,683,0,1644,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1999.0,1,2.0,460.0,3,4,2,460,42,0,0,0,0,2,4,3,0,5,2007,8,4,262675.56755359424
2331,60,3,100.0,12191,1,2,0,3,0,4,0,15,2,2,0,4,8,5,1997,1998,3,0,10,12,1,515.0,2,4,2,2,3,0,2,1181.0,5,0.0,598.0,1779.0,0,0,1,3,1779,772,0,2551,1.0,0.0,2,1,4,1,2,8,6,2,4,1,1998.0,0,3.0,925.0,3,4,2,76,61,0,0,0,0,2,4,3,0,6,2007,8,4,393083.55939492164
2332,60,3,89.0,10557,1,2,0,3,0,4,0,15,2,2,0,4,9,5,1998,1998,1,0,7,8,1,422.0,2,4,2,0,3,1,2,672.0,5,0.0,736.0,1408.0,0,0,1,3,1671,1407,0,3078,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1998.0,0,3.0,806.0,3,4,2,108,87,0,0,0,0,2,4,3,0,7,2007,8,4,432518.7310264935
2333,60,3,74.0,11002,1,2,0,3,0,4,0,15,2,2,0,4,8,5,1998,1999,1,0,10,12,2,0.0,2,4,2,2,3,3,2,1048.0,5,0.0,341.0,1389.0,0,0,1,3,1411,1171,0,2582,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1998.0,0,3.0,758.0,3,4,2,286,60,0,0,0,0,2,4,3,0,1,2007,8,4,374768.4329628926
2334,60,3,83.0,10790,1,2,3,3,0,4,0,15,2,2,0,4,7,5,1998,1998,1,0,10,12,1,275.0,2,4,2,2,3,3,5,0.0,5,0.0,1066.0,1066.0,0,0,1,3,1108,1277,0,2385,0.0,0.0,2,1,4,1,2,8,6,1,4,3,1998.0,0,3.0,600.0,3,4,2,120,38,0,0,0,0,2,4,3,0,5,2007,8,4,331709.3146523698
2335,60,3,88.0,11762,1,2,3,3,0,4,0,15,2,2,0,4,8,5,1992,1993,1,0,10,12,1,309.0,2,4,2,0,3,3,2,335.0,5,0.0,770.0,1105.0,0,0,1,3,1105,1097,0,2202,1.0,0.0,2,1,4,1,2,9,6,1,4,1,1992.0,1,2.0,517.0,3,4,2,0,65,0,0,144,0,2,4,3,0,9,2007,8,4,355071.67828450724
2336,60,3,82.0,9044,1,2,0,3,0,4,0,15,2,2,0,4,8,5,1996,1997,1,0,10,12,1,526.0,2,2,2,2,3,3,2,1225.0,5,0.0,100.0,1325.0,0,0,1,3,1335,1203,0,2538,0.0,0.0,2,1,4,1,2,8,6,1,4,1,1996.0,1,3.0,933.0,3,4,2,198,92,0,0,0,0,2,4,3,0,5,2007,8,4,369189.53096384834
2337,20,3,75.0,9910,1,2,3,3,0,4,0,21,1,2,0,2,7,6,2007,2007,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1369.0,1369.0,0,0,1,3,1369,0,0,1369,0.0,0.0,2,0,3,1,2,5,6,0,5,1,2007.0,2,2.0,605.0,3,4,2,0,203,0,0,0,0,2,4,3,0,9,2007,6,5,277393.6985148201
2338,20,3,91.0,11830,1,2,3,3,0,4,0,21,1,2,0,2,8,5,2007,2007,1,0,10,12,1,164.0,2,4,2,2,3,3,2,1220.0,5,0.0,322.0,1542.0,0,0,1,3,1542,0,0,1542,1.0,0.0,2,0,3,1,2,6,6,1,2,1,2007.0,2,3.0,852.0,3,4,2,168,110,0,0,0,0,2,4,3,0,7,2007,6,5,334711.2615461601
2339,20,3,76.0,10612,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,0,10,12,1,248.0,2,4,2,2,3,2,2,28.0,5,0.0,1496.0,1524.0,0,2,1,3,1534,0,0,1534,0.0,0.0,2,0,3,1,2,7,6,1,2,1,2006.0,0,2.0,484.0,3,4,2,168,46,0,0,0,0,2,4,3,0,1,2007,8,3,310159.47480289475
2340,20,3,98.0,12291,1,2,0,3,0,4,0,21,2,2,0,2,10,5,2007,2007,3,0,5,5,1,754.0,0,4,2,0,3,0,2,1572.0,5,0.0,394.0,1966.0,0,0,1,3,1966,0,0,1966,1.0,0.0,2,0,1,1,0,6,6,1,2,1,2007.0,0,3.0,1092.0,3,4,2,76,52,0,0,0,0,2,4,3,0,10,2007,6,5,473531.0700460542
2341,20,3,85.0,9965,1,2,3,3,0,2,0,21,1,2,0,2,7,5,2007,2007,1,0,10,12,4,103.68526170798899,2,4,2,2,3,3,5,0.0,5,0.0,1528.0,1528.0,0,0,1,3,1528,0,0,1528,0.0,0.0,3,2,3,1,2,6,6,1,4,1,2007.0,2,2.0,480.0,3,4,2,0,228,0,0,0,0,2,4,3,0,9,2007,6,5,301995.2112095824
2342,20,3,74.0,8847,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2005,2005,1,0,10,12,1,148.0,2,4,2,2,3,0,2,769.0,5,0.0,769.0,1538.0,0,0,1,3,1538,0,0,1538,1.0,0.0,2,0,3,1,2,7,6,0,5,1,2005.0,1,2.0,484.0,3,4,2,146,40,0,0,0,0,2,4,3,0,12,2007,8,4,321992.61950273137
2343,20,3,70.0,8251,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2005,2006,1,0,10,12,1,143.0,2,4,2,2,1,0,2,778.0,5,0.0,716.0,1494.0,0,0,1,3,1506,0,0,1506,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2005.0,1,2.0,672.0,3,4,2,192,35,0,0,0,0,2,4,3,0,4,2007,8,4,313856.53994641965
2344,60,3,70.0,9605,1,2,3,3,0,4,0,21,2,2,0,4,7,5,2006,2006,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,982.0,982.0,0,0,1,3,982,995,0,1977,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2006.0,1,3.0,574.0,3,4,2,240,53,0,0,0,0,2,4,3,0,7,2007,8,3,307048.32694237516
2345,60,3,75.0,8778,1,2,3,3,0,4,0,21,2,2,0,4,8,5,2006,2006,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1302.0,1302.0,0,0,1,3,1302,528,0,1830,0.0,0.0,2,1,3,1,2,7,6,0,5,3,2006.0,1,3.0,859.0,3,4,2,0,40,0,0,0,0,2,4,3,0,3,2007,8,4,311493.499066256
2346,20,1,72.0,8640,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,0,10,12,2,0.0,2,4,2,2,3,3,2,24.0,5,0.0,1314.0,1338.0,0,0,1,3,1338,0,0,1338,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,598.0,3,4,2,0,141,0,0,0,0,2,4,3,0,11,2007,6,5,288053.3099222379
2347,20,1,75.0,9000,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2006,2007,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1335.0,1335.0,0,0,1,3,1335,0,0,1335,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,575.0,3,4,2,0,210,0,0,0,0,2,4,3,0,6,2007,6,5,275651.1909227446
2348,60,1,72.0,8640,1,2,3,3,0,4,0,21,2,2,0,4,8,5,2007,2007,1,0,10,12,2,0.0,2,4,2,2,3,0,2,350.0,5,0.0,546.0,896.0,0,0,1,3,896,896,0,1792,0.0,0.0,2,1,3,1,2,8,6,0,5,1,2007.0,0,2.0,590.0,3,4,2,184,96,0,0,0,0,2,4,3,0,11,2007,6,5,323777.14652808756
2349,60,1,81.0,10411,1,2,3,3,0,0,0,21,2,2,0,4,5,5,2007,2007,1,0,10,12,2,0.0,2,4,1,2,3,4,5,0.0,5,0.0,725.0,725.0,0,0,1,3,725,863,0,1588,0.0,0.0,3,0,3,1,2,8,6,0,5,1,2007.0,2,2.0,561.0,3,4,2,0,0,0,0,0,0,2,4,3,0,7,2007,6,5,261506.8085010983
2350,60,1,112.0,12217,1,2,0,3,0,4,0,21,2,2,0,4,8,5,2007,2007,3,0,12,14,4,103.68526170798899,2,4,2,0,3,0,2,745.0,5,0.0,210.0,955.0,0,0,1,3,955,925,0,1880,1.0,0.0,2,1,3,1,0,8,6,1,2,1,2007.0,0,3.0,880.0,3,4,2,168,127,0,0,0,0,2,4,3,0,12,2007,6,5,400621.2451100815
2351,20,1,84.0,10440,1,2,3,3,0,0,0,21,2,2,0,2,8,5,2007,2007,1,0,5,5,2,0.0,0,4,2,2,3,2,5,0.0,5,0.0,1574.0,1574.0,0,0,1,3,1584,0,0,1584,0.0,0.0,2,0,2,1,0,6,6,1,2,1,2007.0,0,2.0,594.0,3,4,2,0,256,0,0,0,0,2,4,3,0,5,2007,6,5,350112.20961150154
2352,20,1,100.0,11824,1,2,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,0,10,12,1,298.0,2,4,2,2,3,0,5,0.0,5,0.0,1685.0,1685.0,0,0,1,3,1685,0,0,1685,0.0,0.0,2,0,2,1,2,5,6,1,2,1,2006.0,0,3.0,658.0,3,4,2,112,63,0,0,0,0,2,4,3,0,4,2007,8,4,336449.26845760504
2353,60,1,85.0,10625,1,2,3,3,0,4,0,21,2,2,0,4,6,5,2004,2004,1,0,10,12,1,353.0,2,4,2,2,3,0,5,0.0,5,0.0,1158.0,1158.0,0,0,1,3,1158,1285,0,2443,0.0,0.0,2,1,4,1,2,9,3,1,2,3,2004.0,1,3.0,744.0,3,4,2,193,127,0,0,0,0,2,4,3,0,6,2007,8,4,337464.78122321283
2354,20,3,63.0,7500,1,2,3,3,0,4,0,20,2,2,0,2,6,5,2006,2007,1,0,10,12,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,1100.0,1100.0,0,0,1,3,1100,0,0,1100,0.0,0.0,1,1,3,1,3,6,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,136,0,0,0,0,2,4,3,0,6,2007,6,5,217873.6026141676
2355,20,3,63.0,7500,1,2,3,3,0,4,0,20,2,2,0,2,7,5,2006,2006,1,0,10,12,2,0.0,2,4,2,2,1,3,5,0.0,5,0.0,1143.0,1143.0,0,0,1,3,1143,0,0,1143,0.0,0.0,1,1,3,1,2,5,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,55,0,0,0,0,2,4,3,0,10,2007,8,4,235372.38822597405
2356,20,3,60.0,12450,1,2,3,3,0,4,0,20,5,2,0,2,5,5,2003,2004,1,0,10,12,1,126.0,2,4,2,2,3,3,2,729.0,5,0.0,365.0,1094.0,0,0,1,3,1094,0,0,1094,1.0,0.0,1,0,3,1,2,6,6,0,5,5,2004.0,2,2.0,576.0,3,4,2,0,0,0,0,0,0,2,4,3,0,5,2007,8,4,250721.38038502866
2357,20,3,65.0,7441,1,2,0,3,0,4,0,20,2,2,0,2,7,5,2006,2006,1,0,10,12,1,170.0,2,4,2,2,3,3,5,0.0,5,0.0,1461.0,1461.0,0,0,1,3,1486,0,0,1486,0.0,0.0,2,0,3,1,2,7,6,0,5,1,2006.0,1,2.0,566.0,3,4,2,0,32,0,0,0,0,2,4,3,0,6,2007,8,4,284980.4558187581
2358,60,3,70.04995836802664,11613,1,2,1,3,0,0,0,20,2,2,0,4,6,5,1993,1997,1,0,10,12,2,0.0,2,4,2,2,3,3,0,480.0,5,0.0,384.0,864.0,0,0,1,3,920,900,0,1820,0.0,0.0,2,1,3,1,2,7,6,0,5,1,1993.0,1,2.0,492.0,3,4,2,144,85,0,0,0,0,2,0,3,0,5,2007,8,4,284919.085950644
2359,160,3,50.0,8012,1,2,3,3,0,4,0,20,2,2,4,4,6,5,1980,1980,1,0,8,9,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,630.0,630.0,0,0,1,3,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,6,2,4,1,1980.0,1,1.0,283.0,3,4,2,340,0,0,0,0,0,2,2,3,0,7,2007,8,4,193780.83005257836
2360,20,3,64.0,6285,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1977,1977,1,0,8,9,2,0.0,3,4,1,2,3,3,3,138.0,4,351.0,405.0,894.0,0,4,1,3,894,0,0,894,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1979.0,2,1.0,308.0,3,4,2,192,0,0,0,0,0,2,4,3,0,3,2007,8,4,204263.7261743322
2361,20,3,84.0,7476,1,2,3,3,0,0,0,19,2,2,0,2,5,7,1968,1968,1,0,6,6,2,0.0,3,4,1,3,3,3,4,812.0,5,0.0,228.0,1040.0,0,4,1,3,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,6,0,5,5,1991.0,0,2.0,686.0,3,4,2,188,0,0,0,0,0,2,4,3,0,6,2007,8,4,216625.33490390866
2362,60,3,70.04995836802664,19522,1,2,0,0,0,4,0,24,2,2,0,4,7,5,1990,1990,1,0,6,6,1,272.0,2,4,2,2,3,3,2,727.0,5,0.0,496.0,1223.0,0,2,1,3,1271,1232,0,2503,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1990.0,1,2.0,564.0,3,4,2,0,99,0,0,182,0,2,4,3,0,2,2007,8,4,345160.5728729656
2363,20,3,44.0,10751,1,2,0,3,0,1,0,19,5,2,0,2,5,5,1974,1974,1,0,8,9,1,44.0,3,4,1,1,3,1,0,787.0,5,0.0,250.0,1037.0,0,4,1,3,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1974.0,1,2.0,431.0,3,4,2,136,47,0,0,0,0,2,4,3,0,8,2007,8,4,237883.19719231967
2364,20,3,43.0,12712,1,2,0,3,0,1,0,19,5,2,0,2,6,7,1973,2006,1,0,5,5,2,0.0,3,4,1,2,3,2,0,968.0,5,0.0,76.0,1044.0,0,4,1,3,1055,0,0,1055,1.0,0.0,1,0,2,1,2,5,6,1,4,1,1973.0,1,2.0,542.0,3,4,2,455,0,0,0,0,0,2,4,3,0,1,2007,8,0,263253.50684739836
2365,120,1,45.0,4379,1,2,0,3,0,2,0,21,2,2,4,2,8,5,2004,2004,1,0,7,8,2,0.0,2,4,2,2,3,0,2,851.0,5,0.0,527.0,1378.0,0,0,1,3,1378,0,0,1378,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2004.0,0,2.0,540.0,3,4,2,160,56,0,0,0,0,2,4,3,0,7,2007,8,4,309088.0967490729
2366,120,1,80.0,3523,1,1,0,3,0,4,0,21,2,2,4,2,8,5,2006,2007,1,0,10,12,3,30.0,2,4,2,2,3,3,2,60.0,5,0.0,1081.0,1141.0,0,0,1,3,1151,0,0,1151,1.0,0.0,2,0,2,1,2,5,6,0,5,1,2006.0,0,2.0,484.0,3,4,2,0,60,0,0,0,0,2,4,3,0,2,2007,6,5,265624.989210058
2367,120,1,32.0,3784,1,1,0,3,0,4,0,21,2,2,4,2,8,5,2006,2007,1,0,10,12,3,36.0,2,4,2,2,3,3,2,60.0,5,0.0,1451.0,1511.0,0,0,1,3,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,6,0,5,1,2006.0,0,2.0,476.0,3,4,2,0,120,0,0,0,0,2,4,3,0,2,2007,6,5,294125.6462833879
2368,120,1,40.0,3606,1,1,3,3,0,4,0,21,2,2,4,2,7,5,2006,2007,1,0,10,12,2,0.0,2,4,2,0,1,3,2,937.0,5,0.0,415.0,1352.0,0,0,1,3,1352,0,0,1352,1.0,0.0,2,0,2,1,2,5,6,1,2,1,2006.0,1,2.0,466.0,3,4,2,0,241,0,0,0,0,2,4,3,0,8,2007,6,5,287771.9332810701
2369,120,1,30.0,5330,1,1,1,3,0,4,0,21,2,2,4,2,8,5,2006,2007,1,0,10,12,4,103.68526170798899,2,4,2,2,3,3,5,0.0,5,0.0,1550.0,1550.0,0,0,1,3,1550,0,0,1550,0.0,0.0,2,1,2,1,2,5,6,0,5,1,2007.0,0,2.0,528.0,3,4,2,0,102,0,0,0,0,2,4,3,0,7,2007,6,5,289881.2098246105
2370,160,1,24.0,2280,1,1,3,3,0,4,0,21,2,2,3,4,6,5,1999,1999,1,0,7,8,1,342.0,3,4,2,2,3,3,2,565.0,5,0.0,179.0,744.0,0,2,1,3,757,744,0,1501,1.0,0.0,2,1,3,1,3,6,6,1,4,5,1999.0,2,2.0,440.0,3,4,2,0,0,0,0,0,0,2,4,3,0,9,2007,8,4,248097.00902920216
2371,160,1,24.0,2117,1,2,3,3,0,4,0,21,2,2,3,4,6,5,2000,2000,1,0,7,8,1,216.0,2,4,2,2,3,3,2,417.0,5,0.0,339.0,756.0,0,0,1,3,769,804,0,1573,0.0,0.0,2,1,3,1,2,4,6,0,5,5,2000.0,2,2.0,440.0,3,4,2,0,32,0,0,0,0,2,4,3,0,9,2007,8,4,252743.73509051418
2372,20,1,73.0,7321,1,1,0,3,0,4,0,21,2,2,0,2,7,5,1999,2000,1,0,5,5,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1339.0,1339.0,0,0,1,3,1358,0,0,1358,0.0,0.0,2,0,3,1,2,5,6,0,5,5,1999.0,2,2.0,625.0,3,4,2,176,174,0,0,0,0,2,4,3,0,12,2007,0,4,278966.2701266329
2373,60,1,70.04995836802664,8010,1,1,0,3,0,4,0,21,2,2,0,4,8,5,2003,2004,3,0,5,5,2,0.0,2,4,2,0,3,3,2,964.0,5,0.0,90.0,1054.0,0,0,1,3,1072,976,0,2048,1.0,0.0,2,1,3,1,2,8,6,2,2,5,2003.0,2,2.0,552.0,3,4,2,0,48,0,0,180,0,2,4,3,0,8,2007,8,4,370606.49240320595
2374,60,1,106.0,8413,1,2,0,3,0,4,0,21,2,2,0,4,8,5,1998,1998,1,0,10,12,2,0.0,2,2,2,0,3,2,2,901.0,5,0.0,319.0,1220.0,0,0,1,3,1220,1142,0,2362,1.0,0.0,2,1,3,1,2,8,6,2,4,1,1998.0,1,2.0,1105.0,1,4,2,147,0,36,0,144,0,2,4,3,0,6,2007,8,4,371529.3772703209
2375,120,3,50.0,9466,1,2,1,3,0,2,0,24,2,2,4,2,8,5,1994,1995,1,0,3,3,2,0.0,2,4,2,2,3,1,3,457.0,0,1037.0,0.0,1494.0,0,0,1,3,1494,0,0,1494,1.0,0.0,1,1,1,1,2,5,6,1,2,1,1994.0,0,2.0,478.0,3,4,2,0,30,0,0,217,0,2,4,3,0,5,2007,8,4,315789.2717857042
2376,20,3,80.0,12000,1,2,3,3,0,4,0,24,2,2,0,2,7,6,1980,1980,3,0,10,8,1,600.0,2,4,1,2,3,3,2,1732.0,5,0.0,270.0,2002.0,0,0,1,3,2362,0,0,2362,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1980.0,1,2.0,546.0,1,4,2,180,16,0,0,0,0,2,4,3,0,3,2007,8,4,375370.56560748187
2377,20,3,94.0,17778,1,2,0,3,0,4,0,24,2,2,0,2,8,5,1981,1981,3,0,3,3,2,0.0,2,4,1,2,3,1,0,1632.0,4,829.0,0.0,2461.0,0,2,1,3,2497,0,0,2497,1.0,0.0,2,0,2,1,2,7,6,2,2,1,1981.0,1,2.0,676.0,3,4,2,266,0,0,0,0,0,2,4,3,0,3,2007,8,4,402537.5978849449
2378,20,3,78.0,11700,1,2,3,3,0,4,0,14,6,2,0,2,6,6,1968,1968,1,0,7,8,1,41.0,3,4,1,3,3,3,5,0.0,5,0.0,912.0,912.0,0,0,1,3,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,6,0,5,1,1968.0,1,2.0,412.0,3,4,2,0,126,0,0,0,0,2,4,3,0,9,2007,1,4,222664.66611237172
2379,60,3,80.0,8000,1,2,3,3,0,4,0,14,3,2,0,4,6,6,1970,1970,1,0,10,12,1,525.0,3,4,1,3,3,3,4,915.0,5,0.0,93.0,1008.0,0,4,1,3,1403,1008,0,2411,1.0,0.0,2,1,4,1,3,8,6,1,3,1,1970.0,1,2.0,570.0,3,4,2,0,192,0,0,0,0,2,4,3,0,6,2007,8,4,297924.9007224424
2380,85,3,70.04995836802664,8723,1,2,0,3,0,4,0,14,4,2,0,5,6,6,1969,1969,1,0,6,6,2,0.0,3,4,2,2,3,0,1,973.0,5,0.0,0.0,973.0,0,0,1,3,1082,0,0,1082,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1969.0,2,2.0,480.0,3,4,2,160,0,0,0,0,0,2,4,3,0,1,2007,8,4,245404.60422961647
2381,20,3,130.0,11700,1,2,3,3,0,0,0,14,2,2,0,2,6,5,1968,1968,1,0,6,6,1,196.0,3,4,2,2,3,3,0,910.0,5,0.0,385.0,1295.0,0,1,1,3,1295,0,0,1295,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1968.0,0,2.0,528.0,3,4,2,0,194,0,0,200,0,2,4,3,0,4,2007,8,4,245500.25187766925
2382,20,3,108.0,11358,1,2,0,3,0,0,0,14,2,2,0,2,7,7,1972,1987,3,0,11,13,2,0.0,3,4,1,3,3,3,1,346.0,5,0.0,778.0,1124.0,0,4,1,3,1610,0,0,1610,0.0,0.0,2,0,3,1,2,8,6,1,4,1,1972.0,1,2.0,515.0,3,4,2,202,0,0,0,256,0,2,4,3,0,5,2007,8,4,296188.1244964227
2383,20,3,80.0,9547,1,2,3,3,0,4,0,14,2,2,0,2,7,6,1993,1993,1,0,10,12,1,112.0,3,4,2,2,3,3,5,0.0,5,0.0,1594.0,1594.0,0,0,1,3,1594,0,0,1594,0.0,0.0,2,0,2,1,2,6,6,1,4,1,1993.0,1,2.0,472.0,3,4,2,190,80,0,0,0,0,2,4,3,0,7,2007,8,4,282691.35337606166
2384,60,3,78.0,10530,1,2,3,3,0,4,0,14,2,2,0,4,7,6,1993,1993,1,0,7,8,1,194.0,2,4,2,2,3,3,2,819.0,5,0.0,329.0,1148.0,0,0,1,3,1091,984,0,2075,1.0,0.0,2,1,3,1,2,8,6,1,2,1,1993.0,2,2.0,473.0,3,4,2,235,86,0,0,0,0,2,4,3,0,8,2007,8,4,330821.8178276685
2385,20,3,88.0,10738,1,2,0,3,0,0,0,14,2,2,0,2,6,7,1966,1966,3,0,6,6,2,0.0,3,4,1,3,3,3,0,792.0,5,0.0,301.0,1093.0,0,2,1,3,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,6,1,1,1,1966.0,1,2.0,484.0,3,4,2,224,0,0,0,0,0,2,2,2,400,11,2007,8,4,249365.90824495535
2386,20,3,80.0,10800,1,2,3,3,0,4,0,14,2,2,0,2,6,5,1963,1963,1,0,6,6,1,203.0,3,4,1,3,3,3,1,617.0,4,264.0,171.0,1052.0,0,4,1,3,1052,0,0,1052,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1963.0,0,1.0,311.0,3,4,2,0,133,0,0,0,0,2,4,3,0,2,2007,0,4,213490.54055333906
2387,20,3,70.0,8050,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1967,1993,1,0,7,8,2,0.0,3,4,1,3,3,3,0,474.0,1,38.0,437.0,949.0,0,4,1,3,1107,0,0,1107,1.0,0.0,1,0,3,1,2,5,6,0,5,1,1967.0,1,1.0,308.0,3,4,2,88,64,0,0,0,0,2,4,3,0,3,2007,8,4,204287.136881473
2388,90,3,70.04995836802664,10899,1,2,0,3,0,4,0,12,2,2,2,2,4,5,1964,1964,1,0,6,6,2,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,0,3,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,6,0,5,4,1964.0,2,3.0,530.0,3,4,2,0,0,0,0,0,0,2,4,3,0,4,2007,8,4,192076.9020430385
2389,20,3,74.0,7450,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1956,1956,3,0,11,13,2,0.0,3,4,1,3,3,3,4,438.0,3,206.0,250.0,894.0,0,2,1,3,1074,0,0,1074,0.0,0.0,1,0,2,1,2,6,2,1,2,5,1966.0,2,2.0,396.0,3,4,2,0,72,0,0,0,0,2,1,3,0,1,2007,8,4,205455.16404963518
2390,20,3,70.04995836802664,14357,1,2,0,3,0,1,0,12,2,2,0,2,5,5,1961,1961,3,0,11,13,2,0.0,3,4,1,3,3,3,0,311.0,3,167.0,386.0,864.0,0,4,1,3,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,6,1,4,1,1961.0,1,2.0,440.0,3,4,2,128,0,0,0,0,0,2,4,3,0,8,2007,1,4,229993.77269041096
2391,20,3,76.0,8243,1,2,0,3,0,1,0,12,2,2,0,2,5,7,1961,1961,1,0,10,12,1,56.0,3,2,1,3,3,3,0,700.0,5,0.0,264.0,964.0,0,0,1,3,964,0,0,964,0.0,0.0,1,0,3,1,3,5,6,1,1,5,1985.0,0,2.0,784.0,3,4,2,170,0,0,0,0,0,2,0,3,0,2,2007,8,4,213063.87211978226
2392,20,3,70.0,8680,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1960,1960,3,0,5,5,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,894.0,894.0,0,4,1,3,894,0,0,894,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1965.0,2,1.0,312.0,3,4,2,0,0,0,0,0,0,2,4,3,0,1,2007,8,4,186161.12368369242
2393,20,3,80.0,8800,1,2,3,3,0,4,0,12,2,2,0,2,7,6,1966,1966,3,0,6,9,1,202.0,3,4,1,3,3,3,1,654.0,5,0.0,520.0,1174.0,0,0,1,3,1200,0,0,1200,0.0,1.0,2,0,3,1,3,6,6,1,4,1,1966.0,1,2.0,440.0,3,4,2,0,0,0,0,0,0,2,2,3,0,10,2007,1,4,252085.0131398195
2394,80,3,80.0,9200,1,2,3,3,0,4,0,12,2,2,0,6,6,5,1965,1965,1,0,6,6,1,98.0,3,4,1,3,3,1,2,494.0,5,0.0,548.0,1042.0,0,4,1,3,1042,0,0,1042,0.0,0.0,2,0,3,1,3,5,6,0,5,1,1965.0,1,2.0,440.0,3,4,2,192,0,0,0,0,0,2,0,3,0,5,2007,8,4,204292.82398355007
2395,60,3,80.0,8800,1,2,3,3,0,4,0,12,2,2,0,4,6,7,1964,1997,1,0,7,8,1,306.0,3,2,1,3,3,3,0,414.0,5,0.0,431.0,845.0,0,0,1,3,845,1309,0,2154,0.0,0.0,2,1,5,1,3,8,6,1,2,1,1964.0,1,2.0,539.0,3,4,2,0,0,0,0,161,0,2,2,3,0,7,2007,8,4,280949.5582995056
2396,20,3,70.04995836802664,11382,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,0,11,9,1,212.0,3,4,1,3,3,3,0,54.0,4,543.0,533.0,1130.0,0,4,1,3,1374,0,0,1374,0.0,1.0,1,0,3,1,3,7,6,1,4,1,1964.0,1,1.0,286.0,3,4,2,0,28,84,0,0,0,2,2,3,0,8,2007,8,4,222231.3583777966
